,date,comp,round,team,day,venue,result,gf,ga,xg,xga,poss,opponent_gf,opponent_ga,opponent_xg,opponent_xga,opponent_poss,attendance,captain,opponent_captain,home_team_formation,away_team_formation,referee,sh,sot,dist,fk,pk,pkatt,opponent_sh,opponent_sot,opponent_dist,opponent_fk,opponent_pk,opponent_pkatt,season,opponent,team_salary,opponent_team_salary,gf_last_4_games,ga_last_4_games,xga_last_4_games,avg_points_last_4_games,opponent_gf_last_4_games,opponent_ga_last_4_games,opponent_xga_last_4_games,opponent_avg_points_last_4_games,team_overall,team_attack,team_midfield,team_defense,opponent_overall,opponent_attack,opponent_midfield,opponent_defense,sh_last_4_games,sot_last_4_games,dist_last_4_games,fk_last_4_games,pk_last_4_games,pkatt_last_4_games,xg_last_4_games,poss_last_4_games,opponent_sh_last_4_games,opponent_sot_last_4_games,opponent_dist_last_4_games,opponent_fk_last_4_games,opponent_pk_last_4_games,opponent_pkatt_last_4_games,opponent_xg_last_4_games,opponent_poss_last_4_games,datetime,hour
1033,03.09.2022,Bundesliga,Matchweek 5,VfB Stuttgart,Sat,Home,D,1,1,0.6,2.3,43,1,1,2.3,0.6,57,47500,Wataru Endo,Simon Terodde,03.05.2002,4-2-3-1,Florian Badstübner,13,3,19.2,0,0,0,12,2,14.7,0,0,0,2023,Schalke 04,16100000,35680000,0.75,1,0.825,0.75,1,2.75,1.95,0.5,74,72,75,75,72,73,72,72,14,4.5,18.725,0,0,0,1.3,43.25,10,3,18.825,0.25,0.5,0.75,1.15,36.5,03.09.2022 15:30,15
1034,17.09.2022,Bundesliga,Matchweek 7,VfB Stuttgart,Sat,Home,L,1,3,1,1,56,3,1,1,1,44,47500,Wataru Endo,Sebastian Rode,03.05.2002,03.04.2003,Daniel Siebert,15,2,17.7,1,0,0,13,8,18.6,2,0,0,2023,Eintracht Frankfurt,16100000,33960000,0.75,1,1.425,0.75,2.25,1.25,0.825,1.75,74,72,75,75,78,79,77,76,12.5,3.5,18.85,0,0.25,0.25,1.2,43.5,10.5,4.25,16.5,0.75,0.25,0.25,1.625,51.5,17.09.2022 15:30,15
1035,09.10.2022,Bundesliga,Matchweek 9,VfB Stuttgart,Sun,Home,L,0,1,1,0.7,52,1,0,0.7,1,48,43250,Wataru Endo,Rani Khedira,3-1-4-2,03.05.2002,Bastian Dankert,9,3,13.7,1,0,0,7,4,15.1,0,0,0,2023,FC Union Berlin,16100000,20430000,1.5,2.25,1.875,0.5,1,0.75,0.8,1.75,74,72,75,75,75,75,74,75,12,3.5,19.425,0.25,0.25,0.25,1.075,44,12.5,3.25,19.6,0,0,0.25,1.05,43.5,09.10.2022 19:30,19
1036,15.10.2022,Bundesliga,Matchweek 10,VfB Stuttgart,Sat,Home,W,4,1,2.2,1.6,48,1,4,1.6,2.2,52,45400,Wataru Endo,Anthony Losilla,4-1-3-2,04.03.2003,Christian Dingert,16,6,15.4,1,1,1,15,5,19,0,0,0,2023,VfL Bochum 1848,16100000,15700000,1.25,2.25,1.475,0.25,1.25,2,2.1,1,74,72,75,75,73,73,72,73,11,3.5,18.05,0.5,0.25,0.25,1.175,46.25,7.5,2,18.375,0.25,0,0,0.5,41.5,15.10.2022 15:30,15
1037,29.10.2022,Bundesliga,Matchweek 12,VfB Stuttgart,Sat,Home,W,2,1,2.6,1,62,1,2,1,2.6,38,46400,Wataru Endo,Jeffrey Gouweleeuw,04.04.2002,04.04.2002,Tobias Stieler,29,6,16.8,0,0,0,11,4,16.9,0,0,0,2023,FC Augsburg,16100000,26070000,1.5,2.5,1.725,0.75,2.25,2.25,1.875,1.25,74,72,75,75,74,73,73,74,12.25,4.25,15.825,0.5,0.25,0.25,1.425,45.75,10.5,3.75,17.825,0.25,0.25,0.25,1.35,40.5,29.10.2022 15:30,15
1038,08.11.2022,Bundesliga,Matchweek 14,VfB Stuttgart,Tue,Home,W,2,1,2,0.7,60,1,2,0.7,2,40,44500,Wataru Endo,Marvin Plattenhardt,04.03.2003,4-2-2-2,Frank Willenborg,17,7,16.2,0,0,0,11,2,15.2,0,0,0,2023,Hertha BSC,16100000,33420000,1.75,2.5,1.525,1.5,1.5,2,1.675,0.75,74,72,75,75,74,74,75,73,17,4.25,16.9,0.25,0.25,0.25,1.725,48.75,9.75,3.5,19.375,0.25,0.5,0.5,1.175,42.5,08.11.2022 20:30,20
1039,21.01.2023,Bundesliga,Matchweek 16,VfB Stuttgart,Sat,Home,D,1,1,1.6,1.4,55,1,1,1.4,1.6,45,45903,Wataru Endo,Silvan Widmer,04.03.2003,03.04.2003,Felix Brych,16,4,20.2,0,0,0,12,1,20.3,1,1,1,2023,FSV Mainz 05,16100000,21350000,1.25,1.75,1.05,1.5,0.75,2.75,1.75,0.25,74,72,75,75,75,76,75,74,16.5,4.5,18.8,0.25,0,0,1.5,55.5,14.25,3.5,15.55,0.25,0,0.25,1.375,45.5,21.01.2023 15:30,15
1040,05.02.2023,Bundesliga,Matchweek 19,VfB Stuttgart,Sun,Home,L,0,2,1.3,0.5,58,2,0,0.5,1.3,42,47700,Wataru Endo,Marco Friedl,04.03.2003,3-4-1-2,Frank Willenborg,17,5,18.8,1,0,0,9,3,21.7,2,0,0,2023,Werder Bremen,16100000,23590000,1,1.75,1.5,0.5,1.25,3,1.625,0.75,74,72,75,75,73,76,71,74,10.5,3,22.15,0.25,0.25,0.25,1.1,51.75,8.5,4,15.925,0.25,0.25,0.25,1,49.75,05.02.2023 15:30,15
1041,18.02.2023,Bundesliga,Matchweek 21,VfB Stuttgart,Sat,Home,W,3,0,1.5,0.5,45,0,3,0.5,1.5,55,46850,Wataru Endo,Jonas Hector,04.03.2003,4-2-3-1,Benjamin Cortus,17,7,13.9,1,0,0,12,4,19.3,1,0,0,2023,FC Köln,16100000,21380000,1,2,1.375,0.25,1,0.25,1.05,1.5,74,72,75,75,74,71,75,73,12.75,3.75,20.275,0.5,0.25,0.25,1.225,50.5,6.5,1.25,14.3,0,0,0,0.775,39,18.02.2023 15:30,15
1042,04.03.2023,Bundesliga,Matchweek 23,VfB Stuttgart,Sat,Home,L,1,2,0.8,2.1,40,2,1,2.1,0.8,60,47800,Wataru Endo,Thomas Müller,04.03.2003,4-2-3-1,Christian Dingert,10,3,15.9,0,0,0,14,6,14.9,0,0,0,2023,FC Bayern München,16100000,262470000,1.25,1.5,1.125,0.75,3,1.25,1.325,2.25,74,72,75,75,85,86,85,83,16.5,5,17.3,0.75,0,0,1.275,53.75,16,7.25,17.125,0,0.25,0.25,2.225,57,04.03.2023 18:30,18
1043,18.03.2023,Bundesliga,Matchweek 25,VfB Stuttgart,Sat,Home,L,0,1,0.5,0.6,57,1,0,0.6,0.5,43,44900,Wataru Endo,Maximilian Arnold,04.03.2003,4-2-3-1,Felix Brych,12,2,21.7,0,0,0,9,3,20.4,0,0,0,2023,VfL Wolfsburg,16100000,44540000,1.5,1.25,1.2,1,1.25,1.5,1.525,1.25,74,72,75,75,76,76,77,76,13.5,4.75,16.525,0.25,0,0,1.075,49.5,9.75,4.25,20.05,0.75,0.25,0.25,1.2,49,18.03.2023 15:30,15
1044,15.04.2023,Bundesliga,Matchweek 28,VfB Stuttgart,Sat,Home,D,3,3,1.4,1.8,43,3,3,1.8,1.4,57,47300,Wataru Endo,Mats Hummels,03.04.2003,4-1-4-1,Harm Osmers,12,5,16.7,1,0,0,15,6,16,1,0,0,2023,Borussia Dortmund,16100000,122520000,1,1.75,1.4,1,3,2,1.5,1.75,74,72,75,75,81,82,81,82,13.5,5,19.175,0.5,0,0,1.425,52.75,14,6.25,15.75,0.5,0.25,0.25,2.35,60.75,15.04.2023 15:30,15
1045,29.04.2023,Bundesliga,Matchweek 30,VfB Stuttgart,Sat,Home,W,2,1,2.3,1.2,42,1,2,1.2,2.3,58,47700,Wataru Endo,Lars Stindl,05.03.2002,4-2-3-1,Tobias Welz,16,4,17.9,0,1,1,8,3,21.1,0,1,1,2023,Borussia Mönchengladbach,16100000,47800000,1.75,2.25,1.7,1.25,0.75,0.5,1.5,1.25,74,72,75,75,77,80,78,76,12.75,5.5,17.125,1,0,0,1.725,52.75,8.25,3.5,17.575,0.5,0,0,1.125,49,29.04.2023 15:30,15
1046,14.05.2023,Bundesliga,Matchweek 32,VfB Stuttgart,Sun,Home,D,1,1,1.3,1.8,52,1,1,1.8,1.3,48,47500,Wataru Endo,Lukáš Hrádecký,03.04.2003,03.04.2003,Frank Willenborg,8,0,15.8,0,1,1,11,1,16.8,0,1,1,2023,Bayer 04 Leverkusen,16100000,57330000,1.75,1.75,1.225,1.25,0.75,0.5,1.1,1.25,74,72,75,75,79,81,78,80,12.25,4,16.75,0.75,0.25,0.25,1.575,54.25,10.75,2.75,19.225,0.25,0.25,0.25,1,54.25,14.05.2023 15:30,15
1047,27.05.2023,Bundesliga,Matchweek 34,VfB Stuttgart,Sat,Home,D,1,1,2.5,0.8,57,1,1,0.8,2.5,43,47500,Wataru Endo,Oliver Baumann,03.04.2003,03.05.2002,Robert Schröder,23,4,17.2,1,0,0,8,2,20,0,0,0,2023,TSG Hoffenheim,16100000,37810000,2,1.25,1.375,1.75,2,1.5,1.675,1.5,74,72,75,75,76,76,78,76,11.25,3.5,16.325,0.5,0.5,0.5,1.725,54.25,7.75,2.5,17.825,0.25,0.5,0.5,1.475,42.5,27.05.2023 15:30,15
1048,19.08.2023,Bundesliga,Matchweek 1,VfB Stuttgart,Sat,Home,W,5,0,3,0.8,60,0,5,0.8,3,40,53000,Waldemar Anton,Anthony Losilla,4-2-3-1,03.04.2003,Daniel Siebert,21,9,16.6,0,0,0,4,1,11.8,0,0,0,2024,VfL Bochum 1848,28080000,18030000,0,0,0,0,0,0,0,0,77,80,75,76,73,73,74,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.08.2023 15:30,15
1049,02.09.2023,Bundesliga,Matchweek 3,VfB Stuttgart,Sat,Home,W,5,0,1.7,1,48,0,5,1,1.7,52,54300,Waldemar Anton,Vincenzo Grifo,4-2-3-1,4-2-3-1,Felix Brych,13,6,19.1,0,0,0,13,7,13.7,0,0,0,2024,SC Freiburg,28080000,21620000,3,2.5,1.3,1.5,1.5,0.5,1.2,3,77,80,75,76,76,77,76,76,15,6,16.85,0,0,0,2.05,53,20.5,7,15.2,0,0,0,2.5,49.5,02.09.2023 15:30,15
1050,22.09.2023,Bundesliga,Matchweek 5,VfB Stuttgart,Fri,Home,W,3,1,2.3,0.2,58,1,3,0.2,2.3,42,54000,Waldemar Anton,Fabian Holland,4-2-3-1,05.04.2001,Matthias Jöllenbeck,18,11,16.3,0,0,0,4,0,19.3,0,0,0,2024,Darmstadt 98,28080000,13230000,3.5,1.5,1.125,2.25,1.25,3.25,2.475,0.25,77,80,75,76,71,70,71,70,14.5,6,18.575,0.25,0,0,1.85,53.5,12.75,4.25,18.6,0.5,0,0,1.1,44.25,22.09.2023 20:30,20
1051,07.10.2023,Bundesliga,Matchweek 7,VfB Stuttgart,Sat,Home,W,3,1,2.7,1.2,59,1,3,1.2,2.7,41,52000,Waldemar Anton,Maximilian Arnold,4-2-3-1,4-2-3-1,Daniel Siebert,13,7,20.6,0,1,1,12,5,16.3,1,0,0,2024,VfL Wolfsburg,28080000,54830000,3.25,0.5,0.7,3,1.25,1.25,1.525,1.5,77,80,75,76,76,76,77,74,16,6.75,18.275,0.25,0,0,2.025,56.5,11.25,4.5,18.625,0.75,0,0.25,1.325,48.75,07.10.2023 15:30,15
1052,28.10.2023,Bundesliga,Matchweek 9,VfB Stuttgart,Sat,Home,L,2,3,3.6,1.7,73,3,2,1.7,3.6,27,53200,Waldemar Anton,Oliver Baumann,4-2-3-1,3-1-4-2,Felix Zwayer,22,9,18.2,0,0,1,6,4,20,0,1,1,2024,TSG Hoffenheim,28080000,48590000,2.75,0.5,0.675,3,1.75,2,1.6,1.5,77,80,75,76,76,76,77,75,14.75,6.75,17.5,0,0.25,0.25,2.225,58.5,12,3,17.575,1.25,0.5,0.5,1.8,50.5,28.10.2023 15:30,15
1053,11.11.2023,Bundesliga,Matchweek 11,VfB Stuttgart,Sat,Home,W,2,1,4.2,1,59,1,2,1,4.2,41,55000,Waldemar Anton,Gregor Kobel,4-2-2-2,04.03.2003,Tobias Stieler,20,8,14.8,0,1,2,5,1,20.9,0,0,0,2024,Borussia Dortmund,28080000,126600000,2,1.5,1.175,1.5,2,2.25,1.8,1.75,77,80,75,76,81,81,82,81,15.25,5.5,18.025,0.5,0.25,0.75,2.575,64.25,16.5,4.25,16.875,0.25,0,0,1.85,57.75,11.11.2023 15:30,15
1054,02.12.2023,Bundesliga,Matchweek 13,VfB Stuttgart,Sat,Home,W,2,0,3.5,0.8,58,0,2,0.8,3.5,42,54500,Waldemar Anton,Marco Friedl,4-2-2-2,03.05.2002,Bastian Dankert,18,5,15.6,0,1,1,12,3,15.2,0,0,0,2024,Werder Bremen,28080000,28780000,1.5,1.75,1.2,1.5,1.5,1.75,1.3,1.25,77,80,75,76,74,72,74,73,17.25,5.5,16.675,0.5,0.25,1,3.175,60.75,9.25,3.25,17.025,0.5,0.25,0.25,0.925,47.5,02.12.2023 18:30,18
1055,10.12.2023,Bundesliga,Matchweek 14,VfB Stuttgart,Sun,Home,D,1,1,2.6,1.3,52,1,1,1.3,2.6,48,54500,Waldemar Anton,Lukáš Hrádecký,4-2-3-1,03.04.2003,Deniz Aytekin,22,10,20.1,1,0,0,18,5,14.9,0,0,0,2024,Bayer 04 Leverkusen,28080000,64370000,1.5,1,0.975,2.25,2.75,0.75,0.65,2.5,77,80,75,76,82,82,83,81,16.25,4.5,16.025,0.5,0.5,1,3.15,57,16,6.25,17.625,0.5,0,0,1.625,62.5,10.12.2023 15:30,15
1056,20.12.2023,Bundesliga,Matchweek 16,VfB Stuttgart,Wed,Home,W,3,0,2.6,0.2,66,0,3,0.2,2.6,34,53600,Waldemar Anton,Ermedin Demirović,04.04.2002,04.04.2002,Daniel Siebert,17,8,17.7,0,0,0,6,4,16.8,0,0,0,2024,FC Augsburg,28080000,24360000,1.25,1.25,1.45,1.75,1,1.25,1.8,1.25,77,80,75,76,74,76,74,75,14.25,5.25,17.5,0.25,0.25,0.25,2.2,53.75,12,2,18.375,0.25,0.25,0.5,1.4,41,20.12.2023 20:30,20
1057,27.01.2024,Bundesliga,Matchweek 19,VfB Stuttgart,Sat,Home,W,5,2,2.2,0.4,54,2,5,0.4,2.2,46,52100,Waldemar Anton,Lukas Klostermann,03.05.2002,4-2-2-2,Sven Jablonski,17,8,19.1,0,1,1,4,2,20.2,0,0,0,2024,RB Leipzig,28080000,101040000,1,1.75,1.45,0.75,1.5,1.5,1.35,1,77,80,75,76,80,81,80,80,14.25,4.25,17.475,0.5,0,0,1.325,65.25,20,8,15.025,0.25,0,0,2.4,53.5,27.01.2024 15:30,15
1058,11.02.2024,Bundesliga,Matchweek 21,VfB Stuttgart,Sun,Home,W,3,1,1.9,1.4,61,1,3,1.4,1.9,39,52005,Waldemar Anton,Robin Zentner,4-2-3-1,03.04.2003,Deniz Aytekin,11,7,14.9,0,0,0,17,6,17.2,0,0,0,2024,FSV Mainz 05,28080000,28540000,2.25,1.75,0.975,1.5,0.5,1,0.875,0.5,77,80,75,76,75,74,75,74,17,6,18,0.5,0.25,0.25,1.55,63,14.25,3.25,18.075,0.75,0,0,0.825,50.5,11.02.2024 15:30,15
1059,24.02.2024,Bundesliga,Matchweek 23,VfB Stuttgart,Sat,Home,D,1,1,2.2,0.7,74,1,1,0.7,2.2,26,54500,Waldemar Anton,Florian Kainz,4-2-3-1,4-2-3-1,Patrick Ittrich,13,5,14,1,0,0,12,6,19.3,0,0,0,2024,FC Köln,28080000,21880000,3.25,1.25,1.05,3,1,0.75,1.325,1.25,77,80,75,76,73,73,72,72,14.75,7,17.2,0,0.25,0.25,1.85,55.75,10,2.25,19.05,0.75,0,0,0.7,47.25,24.02.2024 15:30,15
1060,08.03.2024,Bundesliga,Matchweek 25,VfB Stuttgart,Fri,Home,W,2,0,1,0.9,70,0,2,0.9,1,30,53800,Atakan Karazor,Rani Khedira,03.04.2003,05.04.2001,Robert Schröder,14,5,21.1,0,0,0,9,4,16.3,0,0,0,2024,FC Union Berlin,28080000,31250000,2.25,1.25,1.15,2.5,1,1,1.25,1.75,77,80,75,76,76,75,75,76,11,4.5,17.075,0.25,0.25,0.25,1.7,59,11,2.5,16.525,0.25,0,0,1.05,43.25,08.03.2024 20:30,20
1061,31.03.2024,Bundesliga,Matchweek 27,VfB Stuttgart,Sun,Home,D,3,3,3,1.3,72,3,3,1.3,3,28,60000,Waldemar Anton,Patrick Mainka,4-2-2-2,4-2-3-1,Felix Zwayer,20,6,16.8,0,0,0,6,3,9.5,0,0,0,2024,Heidenheim,28080000,10970000,2.25,0.75,0.725,2.5,1,1.5,0.825,0.5,77,80,75,76,72,74,72,72,14.5,5.75,18.725,0.25,0.25,0.25,2,64.75,12.5,2.75,17.125,0,0,0,0.9,48.75,31.03.2024 17:30,17
1062,13.04.2024,Bundesliga,Matchweek 29,VfB Stuttgart,Sat,Home,W,3,0,1.2,0.6,54,0,3,0.6,1.2,46,60000,Waldemar Anton,Kevin Trapp,4-2-3-1,4-2-2-2,Deniz Aytekin,9,6,16.3,0,0,0,10,3,19.1,1,0,0,2024,Eintracht Frankfurt,28080000,36330000,2.25,0.75,1.3,2.5,1.25,1.25,1.5,1.25,77,80,75,76,77,76,77,77,17.25,6,18.025,0,0,0,2.325,62,16.5,5.25,16.325,0.75,0,0,1.6,57.25,13.04.2024 18:30,18
1063,04.05.2024,Bundesliga,Matchweek 32,VfB Stuttgart,Sat,Home,W,3,1,1.8,1.7,61,1,3,1.7,1.8,39,60000,Waldemar Anton,Manuel Neuer,4-2-2-2,4-2-3-1,Tobias Welz,24,9,20.4,0,0,0,9,2,17.1,0,1,1,2024,FC Bayern München,28080000,255820000,1.75,1,1.5,1.75,2.75,1.25,1.05,2.25,77,80,75,76,84,90,84,83,11.25,4.25,16.45,0.25,0,0,1.675,55.75,17.25,7.25,15.9,0.25,0.25,0.25,2.2,65.25,04.05.2024 15:30,15
1064,18.05.2024,Bundesliga,Matchweek 34,VfB Stuttgart,Sat,Home,W,4,0,1.6,1.3,60,0,4,1.3,1.6,40,60000,Waldemar Anton,Jonas Omlin,4-2-3-1,4-1-4-1,Daniel Schlager,21,11,18.7,0,0,0,14,5,16.4,0,0,0,2024,Borussia Mönchengladbach,28080000,51480000,1.75,1.25,1.3,1.75,1.5,1.75,1.55,0.75,77,80,75,76,76,75,77,75,17.25,6.25,17.45,0.25,0,0,1.9,64.25,12,4.75,17.025,0,0.25,0.25,1.05,45.25,18.05.2024 15:30,15
1065,31.08.2024,Bundesliga,Matchweek 2,VfB Stuttgart,Sat,Home,D,3,3,3.8,2.3,63,3,3,2.3,3.8,37,59000,Atakan Karazor,Jonathan Burkardt,4-2-3-1,03.04.2003,Timo Gerach,28,11,14.9,2,0,0,10,6,21.6,1,1,1,2025,FSV Mainz 05,34890000,26760000,1,3,2.1,0,1,1,0.6,1,76,80,76,74,74,74,74,74,9,2,23.7,1,0,0,0.4,67,14,3,15.4,1,0,0,1.2,53,31.08.2024 15:30,15
1066,22.09.2024,Bundesliga,Matchweek 4,VfB Stuttgart,Sun,Home,W,5,1,3.4,0.7,52,1,5,0.7,3.4,48,60000,Atakan Karazor,Julian Brandt,04.04.2002,4-2-3-1,Florian Badstübner,17,9,14.8,0,0,0,7,3,12.9,0,0,0,2025,Borussia Dortmund,34890000,99990000,2.333333333,2.333333333,2,1.333333333,2,0.666666667,1.166666667,2.333333333,76,80,76,74,81,81,82,81,16.33333333,6.666666667,17.63333333,1,0,0,2.133333333,62,13.66666667,4.666666667,18.13333333,0,0.333333333,0.333333333,1.633333333,60.66666667,22.09.2024 17:30,17
1067,19.09.2020,Bundesliga,Matchweek 1,FC Union Berlin,Sat,Home,L,1,3,1.2,1.5,59,3,1,1.5,1.2,41,4600,Christopher Trimmel,Jeffrey Gouweleeuw,04.03.2003,4-2-3-1,Marco Fritz,15,3,21.1,0,0,0,9,5,15.7,0,0,0,2021,FC Augsburg,17300000,22920000,0,0,0,0,0,0,0,0,73,75,72,73,74,73,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.09.2020 15:30,15
1068,02.10.2020,Bundesliga,Matchweek 3,FC Union Berlin,Fri,Home,W,4,0,2.5,0.3,50,0,4,0.3,2.5,50,4400,Christopher Trimmel,Danny Latza,03.04.2003,4-2-3-1,Sascha Stegemann,11,7,11.6,1,0,0,5,0,20.1,0,0,0,2021,FSV Mainz 05,17300000,19460000,1,2,1.65,0.5,1,3.5,2.7,0,73,75,72,73,73,72,73,73,14.5,2.5,20.2,0.5,0,0,1,48,10.5,1.5,17.45,1.5,0,0,1.25,38.5,02.10.2020 20:30,20
1069,24.10.2020,Bundesliga,Matchweek 5,FC Union Berlin,Sat,Home,D,1,1,1.6,0.3,51,1,1,0.3,1.6,49,4500,Christopher Trimmel,Christian Günter,4-2-3-1,04.04.2002,Robert Schröder,19,7,18,0,0,0,8,4,20.1,0,0,0,2021,SC Freiburg,17300000,14470000,1.75,1.25,1,1.25,1.25,2,1.8,1.25,73,75,72,73,74,75,75,73,12.75,4.5,17.575,0.5,0,0,1.375,48.25,13,4.5,18.3,0.75,0,0,1.25,46.75,24.10.2020 15:30,15
1070,07.11.2020,Bundesliga,Matchweek 7,FC Union Berlin,Sat,Home,W,5,0,2,0.3,51,0,5,0.3,2,49,0,Christopher Trimmel,Fabian Klos,4-2-3-1,4-2-3-1,Matthias Jöllenbeck,11,8,18.5,0,1,1,6,1,20.1,1,0,0,2021,DSC Arminia Bielefeld,17300000,9590000,2.25,0.75,0.575,2,0.5,2.25,2.025,0,73,75,72,73,72,72,72,71,12.25,6.25,15.025,0.25,0.25,0.25,2.175,47,8.5,3,20.4,0.5,0,0,0.825,43.25,07.11.2020 15:30,15
1071,28.11.2020,Bundesliga,Matchweek 9,FC Union Berlin,Sat,Home,D,3,3,2.4,1.4,44,3,3,1.4,2.4,56,0,Christopher Trimmel,David Abraham,4-2-3-1,3-4-1-2,Tobias Reichel,14,6,18.8,0,1,1,13,5,15.4,0,0,0,2021,Eintracht Frankfurt,17300000,35180000,2.75,0.75,0.775,2.5,1,2.25,1.675,0.75,73,75,72,73,77,79,77,75,11.5,5.5,16.625,0,0.5,0.75,2.25,48.25,11.75,4,16.025,0.5,0,0,1.65,51.75,28.11.2020 15:30,15
1072,12.12.2020,Bundesliga,Matchweek 11,FC Union Berlin,Sat,Home,D,1,1,1.3,1.1,33,1,1,1.1,1.3,67,0,Christopher Trimmel,Manuel Neuer,4-1-4-1,4-2-3-1,Bastian Dankert,12,5,20.9,0,0,0,12,5,20.1,1,0,0,2021,FC Bayern München,17300000,224300000,2.75,1.75,0.9,1.75,2.5,1.75,1.725,2,73,75,72,73,84,92,85,82,9.5,4.25,18.075,0,0.5,0.75,1.625,44.5,13.25,5,17.675,0.25,0,0,1.2,59.25,12.12.2020 18:30,18
1073,18.12.2020,Bundesliga,Matchweek 13,FC Union Berlin,Fri,Home,W,2,1,1,1.3,30,1,2,1.3,1,70,0,Christopher Trimmel,Marco Reus,4-1-4-1,4-2-3-1,Harm Osmers,12,5,18,0,0,0,16,3,17.4,0,0,0,2021,Borussia Dortmund,17300000,90330000,1.75,2.25,1.3,0.75,1.25,2.25,1.475,1,73,75,72,73,81,87,81,81,11.5,4.25,18.725,0,0.25,0.25,1.175,36.75,14.5,5.5,17.525,0.25,0,0.25,1.975,62.75,18.12.2020 20:30,20
1074,09.01.2021,Bundesliga,Matchweek 15,FC Union Berlin,Sat,Home,D,2,2,1,1.9,48,2,2,1.9,1,52,0,Christopher Trimmel,Koen Casteels,03.05.2002,4-2-3-1,Patrick Ittrich,13,6,17.3,1,0,0,9,4,19,0,1,1,2021,VfL Wolfsburg,17300000,57870000,1.75,1,1.3,2,1,1.25,1.575,1.5,73,75,72,73,78,78,78,77,12,4.25,19.125,0,0,0,1,36,17,6,18.275,1.25,0.25,0.25,1.85,46,09.01.2021 15:30,15
1075,15.01.2021,Bundesliga,Matchweek 16,FC Union Berlin,Fri,Home,W,1,0,1.4,0.9,33,0,1,0.9,1.4,67,0,Christopher Trimmel,Julian Baumgartlinger,3-1-4-2,04.03.2003,Florian Badstübner,11,3,20.6,0,0,0,13,3,19.3,0,0,0,2021,Bayer 04 Leverkusen,17300000,56200000,2,1.25,1.5,2,1.75,1.25,0.825,1,73,75,72,73,79,78,78,78,12.25,4.5,18.225,0.25,0,0,0.925,39.75,10,3.5,19.075,1,0,0,0.85,63.75,15.01.2021 20:30,20
1076,30.01.2021,Bundesliga,Matchweek 19,FC Union Berlin,Sat,Home,D,1,1,0.8,0.9,43,1,1,0.9,0.8,57,0,Marvin Friedrich,Yann Sommer,03.05.2002,04.04.2002,Bastian Dankert,13,2,17.3,0,0,0,14,4,14.1,0,0,0,2021,Borussia Mönchengladbach,17300000,48380000,1,1.25,1.35,1,2.5,1.5,1.575,2.5,73,75,72,73,79,78,79,80,9,3.5,19.475,0.5,0,0.25,1.075,44.5,9,5.25,17.55,0.25,0.25,0.25,1.3,44,30.01.2021 15:30,15
1077,13.02.2021,Bundesliga,Matchweek 21,FC Union Berlin,Sat,Home,D,0,0,2,0.3,38,0,0,0.3,2,62,0,Christopher Trimmel,Sead Kolašinac,03.05.2002,4-2-3-1,Daniel Schlager,20,3,18.3,0,0,0,5,0,18.3,1,0,0,2021,Schalke 04,17300000,60620000,0.5,1.25,1.375,0.25,0.5,2.5,2,0.25,73,75,72,73,74,74,75,72,9,2.75,18.675,0.25,0,0.25,0.975,49.25,9,2.75,18.5,0,0,0,0.725,47.75,13.02.2021 18:30,18
1078,28.02.2021,Bundesliga,Matchweek 23,FC Union Berlin,Sun,Home,D,1,1,1,1.3,46,1,1,1.3,1,54,0,Christopher Trimmel,Oliver Baumann,3-1-4-2,3-4-1-2,Tobias Stieler,4,0,20.5,0,1,1,14,2,17.6,0,0,0,2021,TSG Hoffenheim,17300000,42870000,0.5,0.5,1,1.25,2,2.25,1.275,1,73,75,72,73,76,75,77,76,14.75,3.25,17.525,0.25,0,0,1.35,43.25,12.25,4.5,15.35,0.25,0,0,1.925,46,28.02.2021 13:30,13
1079,13.03.2021,Bundesliga,Matchweek 25,FC Union Berlin,Sat,Home,W,2,1,2.5,1.3,42,1,2,1.3,2.5,58,0,Christopher Trimmel,Jonas Hector,03.05.2002,4-2-3-1,Deniz Aytekin,13,5,12.3,0,1,1,8,4,21.9,0,1,1,2021,FC Köln,17300000,29970000,0.5,0.25,0.7,1.5,0.5,2.25,1.625,0.25,73,75,72,73,74,74,74,72,11.75,2.5,17.475,0.25,0.25,0.25,1.45,44.5,9.25,2,17.625,0.75,0,0,1,51.5,13.03.2021 15:30,15
1080,04.04.2021,Bundesliga,Matchweek 27,FC Union Berlin,Sun,Home,D,1,1,0.9,0.9,59,1,1,0.9,0.9,41,0,Christopher Trimmel,Niklas Stark,3-4-1-2,04.03.2003,Sascha Stegemann,13,3,18.3,0,0,0,3,0,27.8,1,1,1,2021,Hertha BSC,17300000,37560000,1.25,1.75,1.325,1.25,1.25,1.25,1.25,1.5,73,75,72,73,76,77,76,75,12.5,3.5,15.3,0.25,0.5,0.5,1.9,48.5,10.25,4.25,20.65,0,0.25,0.25,1.425,41.75,04.04.2021 18:00,18
